tokenId,domain,metadata.animation_url,metadata.image,metadata.name,metadata.attributes.1.Bottom Fairing,metadata.attributes.2.Chain Cap,metadata.attributes.3.Color,metadata.attributes.4.Exhaust Pipe,metadata.attributes.5.Headlight,metadata.attributes.6.Number Plate,metadata.attributes.7.Pattern,metadata.attributes.8.Side Fairing,metadata.attributes.9.Speedometer,metadata.attributes.10.Top Chassis,metadata.attributes.11.Wheel,metadata.attributes.12.Wheel Fairing,metadata.attributes.13.Windshield,metadata.description
0x7c62196735253db3cb43a72aa6a79491c517917934aa650c82deeb6ddbf29d2a,wilder.moto.genesis.4404,ipfs://QmSf3JiY1YNUzakfpDb6a3pDbwsrBGkibR51NS21SBQraz,ipfs://QmUB6cqJSHVcUsb6HytnzkCa768v1TQR1dVEEQmc82bfvU,Moto #4405,Type 3,Type 1,Hypnosis,Stacked,Base,WW-352,5D,Type 2,Mechanical,Sport,Super Sport,Type 3,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0xb3a174f0a23fb47b2545982968edaeb2a2275ad000a224b4b4cb040acd670318,wilder.moto.genesis.4405,ipfs://QmYymc5YyGnB3ZzgixRcegy1YPAgnZQesif6aiysQLvk7b,ipfs://QmXEFuvb9Jw7v4cvCHrcL5wfRK5zUnne8YazuXiNCeuep5,Moto #4406,Type 2,Type 1,Heavy,Stacked,Futura,WW-898,XO,Type 6,Sidecar,Digital,Hover,Turbine,Type 7,Type 2,"The ultimate Moto. A futuristic design that can fly like Wilder Crafts, dominating the skies of Wiami. Experience unbound exploration of the tropics over land and water as the air becomes the new normal."
0x4fb14a43f96fc21478652e5c32709057014fd6d986ccc66b5ab3d4236ecd6af6,wilder.moto.genesis.4406,ipfs://QmRJAQqUQr2SK78hTirSH8KavhbCUr3UKK2eqgLxY6eKsv,ipfs://QmZtCfWZtTXAoAKEJt3t6ib64WEi5uXgCnh8cT3uXeUxgA,Moto #4407,Type 4,Type 1,Rayne,Solo,Knight,WM-293,Beam,Type 2,Mechanical,Cruiser,Dirt,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xa0124c29a720487ba04ba10567b364a3bf8babe20f39f6ee6e615b3c051a5a2f,wilder.moto.genesis.4407,ipfs://QmUHf4vxHQJKFhi8s9J5wiMTikDH9exEKsLa8uYWfa2Ci3,ipfs://QmUTBYqD9hFx6nZsA94AEAWrLwo6tmE2btQCH5RnN8MKkL,Moto #4408,Type 1,Type 1,Hypnosis,Solo,Base,MM-930,5D,Type 1,Sidecar,Mechanical,Cruiser,Street,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x40cd9227447825dab0f3c8ae6f77ee1581081a139ba3f29c163ac95f9b904cfb,wilder.moto.genesis.4408,ipfs://QmPmW33GpJrdBzo8Q9JmAk1hcxUrdpShEdV15vedsoMrdh,ipfs://QmZ2u9EKWUJrqgyb4frxvtfNt1suHaA7NJ9SG1RWLwMLj3,Moto #4409,Type 5,Type 1,Paradise,Stacked,Futura,ZS-416,WILD,Type 5,Digital,Hover,Turbine,Type 7,Type 1,"The ultimate Moto. A futuristic design that can fly like Wilder Crafts, dominating the skies of Wiami. Experience unbound exploration of the tropics over land and water as the air becomes the new normal."
0xc8f0471438ccb7341040be8e129e9a8ac821983c8338cc5f86e3ec0ada407e67,wilder.moto.genesis.4409,ipfs://QmRnQxxhPUxSeSgjQwqaYwrDNbi8tDZVjCm9xk5xFw4eyj,ipfs://QmZgtzS1Q9J9nJeqLrGNS8HpUDbfrnHwExD3P99bSbc35m,Moto #4410,Type 2,Type 1,Sunshine,Dual,Knight,WM-761,Static,Type 1,Digital,Cruiser,Paddle,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x465409975ef47ee2b6bf930d81731afd0173ac61adc95db3413b0fd65debc3dd,wilder.moto.genesis.441,ipfs://QmQymFmGGe6fpyuuE24jHJT3vK6hN2fUB9ZnSsxLERRETG,ipfs://QmdSopYVqr72G1RtQHCEK5S5f5WhzcAaVoVHBvyn6LwBMx,Moto #442,Type 1,Type 3,Rayne,Trifecta,Glide,WM-321,Static,Type 1,Mechanical,Cruiser,Street,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x252a8f507dd82647ade77120fe7b2a9035b2363be34b0957e04aa86b3c4e8f9f,wilder.moto.genesis.4410,ipfs://QmYCV8yxwQAmFnqnN7tn7mXPyUkKY68pXrWvMY3z5mkXLX,ipfs://QmdN9fVKuHyB3rHMCGBH5kQkLRnvfEmTTSuc86hwh6VwCT,Moto #4411,Type 2,Type 2,Hypnosis,Solo,Enduro,ZZ-579,Distortion,Type 2,Mechanical,Cruiser,Dirt,Type 1,Type 2,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x01f7079bd03a00dcf637948e454b71a96bd8fbff0c1c88a014e3995d9414bb20,wilder.moto.genesis.4411,ipfs://QmPYmL2CPu5eaLrBpYP6UPbphWprUVdE8eLCMdMF7LimiV,ipfs://QmXdJB5C1ab4TsjTPY3jEQXstJVf5YbbWEvxynEdGiEGYr,Moto #4412,Type 1,Type 1,Paradise,Solo,Enduro,ZZ-877,Distortion,Type 2,Digital,Cruiser,Street,Type 1,Type 2,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xe4b487db0dd81c57095f17e6449de16ce483e92ac8d37b83ec61c617a187f0dd,wilder.moto.genesis.4412,ipfs://QmVLfWD7Wyfpm4fhyuCSvXp3wwwN5Rcy3LD6CaTcNDiEbB,ipfs://Qmbzw1e37Q9ypnpYa1efQ5AZan3eVsaQL8btJy8aNte6Bj,Moto #4413,Type 3,Type 1,Paradise,Dual,Knight,ZZ-443,Hexo,Type 2,Mechanical,Cruiser,Paddle,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x42e5d03794d09faa13b37f34c93f666e53538c23d5b73f5380e6b21a2c80039a,wilder.moto.genesis.4413,ipfs://QmYLScFaPa4WUySuRjNypvVheCYH1Lym8k1wsmf7hT8X3B,ipfs://QmXGQmrKdXcPcDtPZnrSYfeHdsJdzzaENc3WNo44GBwASF,Moto #4414,Type 4,Type 1,Paradise,Dual,Base,WM-974,Vibration,Type 2,Mechanical,Cruiser,Dirt,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xa1ebfd9b5285cfac32b15c6c300ba861412d9edc6675f298058d41f4f7ef6575,wilder.moto.genesis.4414,ipfs://QmP4EebRjNi6n7zmDGz81tUvaBYEMwjB8xpvv4wAT5kNJA,ipfs://QmXZMoerW67tzLexDYvhxuWV4aHsyxdwQNECHSAczrS3mo,Moto #4415,Type 4,Type 1,Rayne,Solo,Sport,ZS-494,Distortion,Type 2,Mechanical,Sport,Hyper Sport,Type 4,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x40d384e4eb781d145fc596fe249719b71bc89f92ee04fb9bdfa7523e1deb394c,wilder.moto.genesis.4415,ipfs://QmYCMNVEFMF3KwcW9EvsEic25rMv5o22NDHRiWPZe1RVAw,ipfs://QmQhpWukPN66v6NZsBERQY93f44XzQm1Kz2ywy9Dzg7uyP,Moto #4416,Type 1,Type 1,Hypnosis,Solo,Sport,WM-908,Vibration,Type 2,Digital,Cruiser,Paddle,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x2889f609f3ceffa671ff06ae5ab66103487568fe4069253f8f81c2672a683dbf,wilder.moto.genesis.4416,ipfs://QmZ7XCrYZy449ce4oJ3YEdzJ4VYQx1jTY3WFeMP8zYWPdb,ipfs://QmUtDic3qM6U7EqpYd3q9p73yZaJT54rr1EWty7XGBRi5j,Moto #4417,Type 1,Type 1,Hypnosis,Solo,Base,ZS-755,Vibration,Type 2,Digital,Cruiser,Street,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x1b23fe35a63f2d6c631aa50c4ccdd032eacb9fc85c0f5127e43729b0a63fabb9,wilder.moto.genesis.4417,ipfs://QmPrjncaQ43AWWSq2TU8GKDpUjZwjfjVwePfobwwP1wg3q,ipfs://QmRRQTGtDjpJTCcCJoae5bEczjLiV6Kmx3E4Q2WUh1Dchx,Moto #4418,Type 7,Type 1,Rayne,Solo,Base,MM-359,5D,Type 1,Mechanical,Exotic,Bladeless,Type 5,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0xd041811cc952c767fa0c039258a28ae45e9679322bf1a3ddf0c3574de9e89f45,wilder.moto.genesis.4418,ipfs://QmNTBpFkuUiWHkwauaMFUKX9ZiKo6gey6zLcywHEJAt1E1,ipfs://QmVRXBwnGfw5i42uUZKfGXtjdZyMo4q3LDf83xjrnLfpqJ,Moto #4419,Type 4,Type 2,Rayne,Solo,Glide,VR-945,Static,Type 1,Mechanical,Sport,Super Sport,Type 1,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x692ef2e673c8ce845124e293d1dec7dd18d52cdc5345cc2c692fc0eba295d55a,wilder.moto.genesis.4419,ipfs://Qme5p3KK6fp4UivjTfJjUb5d86wp6Mxax2GxShL6gRuypQ,ipfs://Qmepm9EBNWyzZwGtVwzbamVifaSFskMVJsQNac3VQ2NPLG,Moto #4420,Type 7,Type 1,Hypnosis,Solo,Base,WW-608,Level Up,Type 3,Mechanical,Exotic,Bladeless,Type 5,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x4b7f7e95138275094e770beaa2eb6edc77537d80d407d8b3c2b1b84d6fa76089,wilder.moto.genesis.442,ipfs://Qmf6nbi1FShJDNLZQTkpiL5ERrbLi5FVQaWDvT5sN7wdcz,ipfs://QmaWj3SR9MjrUtuJs84bTS6ZVY35S7nvftp9RBFwLziYVS,Moto #443,Type 5,Type 1,Hypnosis,Dual,Enduro,MM-438,Diamond,Type 2,Mechanical,Cruiser,Paddle,Type 2,Type 2,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xd97362cc8c71d881bddbbc639ab834af255eaa975a122d4906042cd2c945b6ef,wilder.moto.genesis.4420,ipfs://QmTS2JkY6BYudTGQWWdLwnH2Wzvu6VoCPewSfPcreceMMm,ipfs://QmabGpFSKaYdhFN5xA2HBaFnMsfW2HCjLZdedAWA3ESiL7,Moto #4421,Type 2,Type 1,Hypnosis,Trifecta,Enduro,MM-139,Distortion,Type 1,Sidecar,Mechanical,Cruiser,Dirt,Type 2,Type 2,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xe7a0ef5e3eeed2aa4606fc2f46a8534599991ce23af2abbdd86c2182da9a8479,wilder.moto.genesis.4421,ipfs://Qmet6ZoCRANYysoCYLeUxnd5rYgV1VktnmRcUHGdC3PBqw,ipfs://QmZCf5ff1udfHeFh7saH1NfXR8bSth5Jit29CPtF2GzEwp,Moto #4422,Type 5,Type 1,Paradise,Solo,Knight,ZS-267,Beam,Type 2,Mechanical,Sport,Super Sport,Type 3,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0xf20d1ce373dcc2aa07506943a2cb077d4298b0f249bbe0a2f56af674289a48b7,wilder.moto.genesis.4422,ipfs://QmTyiYe2e1SEyRGihWVHbwuqdanwenp5uBaarMXoGvpv1M,ipfs://Qmd9ssB22jdLafie9V7u1YBqCbFT2GfQ2MA1xq69Nxnhrf,Moto #4423,Type 3,Type 1,Hypnosis,Solo,Knight,TT-905,Static,Type 4,Mechanical,Sport,Hyper Sport,Type 1,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x225b93bdbf6d448a90c51c5620d93ce8dfa7b271ab90409c6dd5b24566cac261,wilder.moto.genesis.4423,ipfs://QmSJepTB5mC9WREx7LaU3ncKSmmrHkp4CZwBj448JrhEYT,ipfs://QmWw1hEVc1taz1kAaYQzVKxCrmEicss38Vw9T2jMqaDBHD,Moto #4424,Type 1,Type 1,Wilderness,Trifecta,Sport,TT-958,Static,Type 2,Mechanical,Cruiser,Dirt,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xa0a92f458b85fa27e11f7abf6b0c5bd9c71debe5e42eeae377a96828919035dd,wilder.moto.genesis.4424,ipfs://QmPoyVoGbCSNvmRwHr4n88F9iEFc2VSmCW3xmp1NgyaRFT,ipfs://QmYnLEoXpoAVWAnppge9DipTH79Qvt18Bx3hTz2jubtAw6,Moto #4425,Type 3,Type 1,Hypnosis,Solo,Enduro,ZZ-542,Level Up,Type 2,Mechanical,Cruiser,Street,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x53b49ee2228586c4788258428f649452587538c736ed2754908837d0d7ccb6d1,wilder.moto.genesis.4425,ipfs://QmU8yDwUqQaspoCkRKn4rxaxAvzXH2uGQ8LnVB9x6fLEwV,ipfs://QmZf3P2eEnCcCU4GJw27j1zua6Lpu1CCcaCfUYHrzySC5k,Moto #4426,Type 2,Type 1,Rayne,Solo,Base,ZZ-886,Static,Type 1,Digital,Sport,Hyper Sport,Type 1,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0xb3632dedabf8eb624ae5424b5c088c7a6a8775d54c017eddb834b0570e2a4dbb,wilder.moto.genesis.4426,ipfs://QmZH9gfVGeU41wdXnr7QafTDFtuPjhomQyCZSLs6X8qHiq,ipfs://QmbdECc3EXQyjRnu99BNYFP6mqfN9kLWtHai2VE1cvbuyE,Moto #4427,Type 1,Type 1,Paradise,Trifecta,Base,MT-720,5D,Type 2,Mechanical,Cruiser,Paddle,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x6244f2960a09b6294ab319ba1415713b776c1e5da7f379048a8eaf094129351b,wilder.moto.genesis.4427,ipfs://QmYPWDTDc5bRrpVACt6ddAMkALMUCw7HwwQgit5yYkRXeo,ipfs://QmYsnXUa6FudscWwv5RWvRzZfn8MWCin8pYWfosUFTSF3C,Moto #4428,Type 7,Type 1,Hypnosis,Solo,Base,MM-754,Diamond,Type 4,Digital,Exotic,Bladeless,Type 5,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0xcffac73355e84fd501f8ba075105fc93575b1ad73025a0d742794f67537e1dce,wilder.moto.genesis.4428,ipfs://QmTE16JG1TrTN9LRz2PSaJq93pEgqPJmG784w3vE8B5kQ5,ipfs://QmRgvxNMT1ioayrR9kebiZVcwguYjdWdN2L7PzVbcqZKa5,Moto #4429,Type 6,Type 2,Sunshine,Solo,Knight,VR-482,Diamond,Type 1,Sidecar,Mechanical,Exotic,Bladeless,Type 5,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x53226701db7afaec2602a2ecc11d16587679d53a39e843fa6169bf828778cba2,wilder.moto.genesis.4429,ipfs://QmQ8wjcbsxBpuhkdESCXhREjt1fv2W5abKKk9Y68REqn1V,ipfs://QmRpnpdJ2Z3q2nWeogdZx1Sa9VbkuSb4n8gyHBwW2taeVK,Moto #4430,Type 2,Type 2,Sunshine,Dual,Enduro,MM-710,Diamond,Type 1,Digital,Cruiser,Paddle,Type 3,Type 2,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xd8436d5acf9ebb24b34e94991edaed87d795be1ae277fda3dc27f1bdf5558ac7,wilder.moto.genesis.443,ipfs://QmbH1gcoeVhD7DfcpUFFjkCgimYXhGB7N9X2ftfaJ3UDze,ipfs://QmU6fN8G7bpf3dGZhfe8d9mxjSUnmiUX2tGxDW2EdJD846,Moto #444,Type 3,Type 2,Hypnosis,Solo,Sport,ZS-930,Level Up,Type 1,Digital,Sport,Hyper Sport,Type 3,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0xcd9b4447a7b905fa20a5c674e53f7ea82d101ff896293e6dceab5475de93f9dd,wilder.moto.genesis.4430,ipfs://QmVywjbDerYesfDbVta5LUGaL4WHdgqn6FRDBMmrXxXbXq,ipfs://Qmd5oyTD2anfU4FqX1smcdVq4f4kK4Zx1tcT72FVKExBXC,Moto #4431,Type 7,Type 1,Rayne,Solo,Base,VR-552,Distortion,Type 1,Mechanical,Exotic,Bladeless,Type 6,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x9dbb675f4725f177f5e516735bd9d1483c48a7e8e83d56fdd95c2fdbb1bca4e6,wilder.moto.genesis.4431,ipfs://QmSgN2mdoy9EQdYNqEuYyNxTSU6ds1F255WH8ZtFsR7fCr,ipfs://QmZYJDfqoVYyNtCKxY1Xd3obxCZCoULKzG89EZ3J9mJC8W,Moto #4432,Type 5,Type 1,Rayne,Dual,Sport,ZS-189,5D,Type 2,Digital,Cruiser,Street,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x97a31395eeeb3436f6f4dfa9dbf906aa50272a33f83d98fadbd82251e1ca83e5,wilder.moto.genesis.4432,ipfs://QmacLLfCFWGLGSQwRVDJFxAWBRUnBYbAgFY7NpMPSk3vgM,ipfs://QmU7Rycmk8yQ8ZHMjFMX896cRkd2WhJTB7Dj2BWSHoAUNv,Moto #4433,Type 1,Type 1,Hypnosis,Solo,Base,MM-177,Beam,Type 2,Sidecar,Mechanical,Sport,Super Sport,Type 2,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0xf6583a17d9d27b143728786af4b73817a09c28fb12ac436a51229d8360cc22ed,wilder.moto.genesis.4433,ipfs://QmThVaHao5DRHVHr3pqQF3BaPF3pg4jVBy4hZxwG6gmANC,ipfs://QmUxYpS1yAV48Mo8AVbfBxiDAQkYZoZjB6oKNs88EjzfB4,Moto #4434,Type 2,Type 2,Oasis,Trifecta,Enduro,VR-758,Static,Type 1,Mechanical,Cruiser,Paddle,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x8b13db4897e1bdf13b263aa8fb163ef571c3f082f4c2a6e4da4d66e13f50412c,wilder.moto.genesis.4434,ipfs://QmQAXiY4pP1UH2KADB4yd2kYKbg7GT4TfSFMf5GPybTvNB,ipfs://Qmc2vKTtMAVsb5zwjcoVEmEExxYyuYhcXrgHWmJcBDPm8K,Moto #4435,Type 2,Type 1,Oasis,Trifecta,Knight,VR-111,Static,Type 2,Mechanical,Cruiser,Dirt,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x52c3f0ec4f09f03608faa32f941167a2c569473ba01764a6fe8367e630ae2e09,wilder.moto.genesis.4435,ipfs://QmaW5ahiCB9AQomXAw5yjjBNKfbcYf8txrsfX6b3SjQtvQ,ipfs://QmTTAAvMFku2PkXd9abmaykaJrhsvWF6MtW35ZHMLENaDo,Moto #4436,Type 3,Type 2,Oasis,Dual,Enduro,WM-894,Static,Type 4,Mechanical,Cruiser,Street,Type 2,Type 2,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x73b88cff77fe3a90e864eba1b7acf4b614b89d7f19456439bfc66d20b264ae94,wilder.moto.genesis.4436,ipfs://QmTxX1qrufUob1PmAkknicsAtmTrMCNSGQ9SYM4zBrpPF8,ipfs://QmYoSVwfz6yzf5Dy5cuf5ZhXVmuwbuNVDybY7hnvGbE3JB,Moto #4437,Type 5,Type 1,Hypnosis,Dual,Base,VR-858,5D,Type 4,Digital,Cruiser,Paddle,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x7e3efa18a5e249bd1973a7e63a017ed64b1d92e256b558418fa431f9045efb78,wilder.moto.genesis.4437,ipfs://QmU8RSNfrjHZUrJoPg8ZtyZ7WbpHF2xdyAGVDPmw52UNWM,ipfs://QmXbNqDs1p93P3UV8hmhG91fqTTHCPh8E4GADHQcqRcbsa,Moto #4438,Type 1,Type 1,Oasis,Solo,Knight,MM-173,Vibration,Type 1,Mechanical,Sport,Super Sport,Type 1,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x68ed656ef6b5621589d8c636b8cdf2cebe4fb19591ac5aee51b14d15f8c7bdcf,wilder.moto.genesis.4438,ipfs://QmPYWutbpepexXABiFDWiGjjFTVHfG51YjJGnJXzDTMMqt,ipfs://QmYaPvbMoLufoB4KgenVX3ANZi7vgQ8NupKTRFVja8ai4s,Moto #4439,Type 2,Type 1,Hypnosis,Stacked,Sport,ZZ-750,Beam,Type 5,Mechanical,Sport,Super Sport,Type 3,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0xd39ce8d47aea531612c2e88b9fff42f654f8bd2d600751dd45c9316401086479,wilder.moto.genesis.4439,ipfs://QmXjiYJstS3ZzTJtDEE2zhovt5ah5GThKF31RoC8h5dgVu,ipfs://QmSpZ6nGGtKrEfBMBPYB43gLT5A91egLKbUqbo93WULJXR,Moto #4440,Type 1,Type 1,Sunshine,Solo,Sport,ZZ-381,Beam,Type 2,Mechanical,Sport,Super Sport,Type 1,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x12e67e62b89585897f5b6fde6682b862f3c3ac4ec4bc271964e551564d30c7c2,wilder.moto.genesis.444,ipfs://QmQMHXTfENL9pUfY2NzAJzrKttfVr8vRTXiDwygsSd8Tp3,ipfs://QmW89eaB3JXWQnAZyMc2reRWdFczxPg7R1qD2tzJkoUq6M,Moto #445,Type 4,Type 1,Hypnosis,Solo,Base,ZZ-974,Diamond,Type 1,Digital,Sport,Super Sport,Type 2,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
